Player,Year,Player Year,Games,Total plays,On-ball PRF/g,On-ball PRF baseline,On-ball Plays/g,On-ball rORTG,On-ball PC/g,Off-ball: Partner PRF/g,Off-ball: Partner PRF/g baseline,Off-ball: Partner Plays/g,Off-ball: Partner rORTG,Off-ball: Partner PC/g,Off-ball: Space PRF/g,Off-ball: Space PRF/g baseline,Off-ball: Space Plays/g,Off-ball: Space rORTG,Off-ball: Space PC/g,Off-ball: Crash PRF/g,Off-ball: Crash PRF/g baseline,Off-ball: Crash Plays/g,Off-ball: Crash rORTG,Off-ball: Crash PC/g,Transition PRF/g,Transition PRF/g baseline,Transition Plays/g,Transition rORTG,Transition PC/g,Total PRF/g,Total PRF/g baseline,Total Plays/g,Total rORTG,Total PC/g
Rui Hachimura,2023-24,Rui Hachimura 2023-24,54,741,4.3,4.3,4.3,1.8,0.08,1.0,0.9,0.8,9.9,0.08,4.9,4.4,4.2,12.9,0.54,1.8,1.7,1.4,6.3,0.09,4.0,3.1,3.1,28.0,0.87,16.0,14.3,13.7,12.0,1.65
Russ Smith,2014-15,Russ Smith 2014-15,10,53,3.2,3.8,4.2,-13.5,-0.57,0.0,0.2,0.2,-90.0,-0.18,0.8,0.9,0.9,-8.7,-0.08,0.0,0.0,0.0,,0.00,0.0,0.0,0.0,,0.00,4.0,4.8,5.3,-15.6,-0.83
Russ Smith,2015-16,Russ Smith 2015-16,13,66,2.3,3.4,3.7,-28.8,-1.06,0.3,0.2,0.2,42.0,0.10,0.2,0.1,0.2,5.5,0.01,0.0,0.0,0.0,,0.00,1.1,0.9,1.0,16.2,0.16,3.9,4.6,5.1,-15.7,-0.80
Russell Westbrook,2008-09,Russell Westbrook 2008-09,82,2471,16.3,17.7,19.4,-6.7,-1.30,0.3,0.4,0.4,-19.7,-0.09,1.8,2.4,2.4,-23.5,-0.57,2.3,2.4,2.3,-7.1,-0.17,5.5,5.1,5.6,8.4,0.47,26.3,28.0,30.1,-5.5,-1.66
Russell Westbrook,2009-10,Russell Westbrook 2009-10,82,3037,24.4,24.3,26.6,0.3,0.09,0.2,0.3,0.4,-23.2,-0.08,1.5,1.7,1.8,-11.0,-0.20,1.8,1.8,1.7,-2.4,-0.04,7.2,6.0,6.6,18.9,1.24,35.2,34.1,37.0,2.7,1.01
Russell Westbrook,2010-11,Russell Westbrook 2010-11,82,3515,29.7,29.0,32.0,2.5,0.79,0.5,0.4,0.4,24.2,0.10,1.4,1.5,1.5,-5.7,-0.09,1.7,1.7,1.6,1.2,0.02,8.2,6.7,7.4,20.4,1.51,41.5,39.2,42.9,5.5,2.34
Russell Westbrook,2011-12,Russell Westbrook 2011-12,66,2531,24.9,23.5,26.8,5.4,1.45,0.3,0.3,0.3,17.8,0.05,2.7,2.5,2.6,6.8,0.18,2.0,1.7,1.5,22.4,0.35,7.8,6.2,7.1,23.1,1.63,37.7,34.0,38.3,9.5,3.66
Russell Westbrook,2012-13,Russell Westbrook 2012-13,82,3380,27.1,25.8,28.9,4.4,1.27,0.3,0.2,0.2,19.8,0.05,3.1,2.3,2.5,30.1,0.74,1.6,1.4,1.3,18.2,0.24,9.3,7.4,8.3,23.0,1.91,41.3,37.1,41.2,10.2,4.21
Russell Westbrook,2013-14,Russell Westbrook 2013-14,46,1808,25.4,24.1,26.7,4.9,1.31,0.5,0.4,0.5,17.7,0.08,1.5,1.9,2.0,-19.4,-0.38,1.9,1.6,1.5,18.9,0.28,9.7,7.9,8.7,21.0,1.83,39.1,36.0,39.3,7.9,3.12
Russell Westbrook,2014-15,Russell Westbrook 2014-15,67,3384,30.1,29.4,32.7,2.1,0.69,1.4,1.2,1.4,11.1,0.15,2.1,2.1,2.2,-0.1,0.00,1.5,1.4,1.4,8.6,0.12,14.2,11.5,12.8,20.8,2.67,49.3,45.7,50.5,7.2,3.63
Russell Westbrook,2015-16,Russell Westbrook 2015-16,80,3922,33.3,31.9,34.9,3.9,1.37,0.5,0.6,0.6,-2.6,-0.02,1.8,1.8,1.8,-1.0,-0.02,1.2,1.2,1.2,4.1,0.05,12.0,9.6,10.5,22.4,2.36,48.8,45.1,49.0,7.6,3.74
Russell Westbrook,2016-17,Russell Westbrook 2016-17,81,4699,38.7,38.9,41.2,-0.5,-0.19,0.9,0.8,0.9,5.4,0.05,2.5,2.1,2.1,18.4,0.39,1.5,1.2,1.2,19.4,0.23,13.3,11.9,12.6,11.1,1.39,56.8,55.0,58.0,3.2,1.87
Russell Westbrook,2017-18,Russell Westbrook 2017-18,80,4266,35.6,35.4,37.2,0.5,0.20,0.6,0.8,0.8,-16.3,-0.13,2.1,2.2,2.1,-3.9,-0.08,1.4,1.3,1.2,12.8,0.16,12.7,11.4,12.0,11.1,1.33,52.4,50.9,53.3,2.8,1.48
Russell Westbrook,2018-19,Russell Westbrook 2018-19,73,3779,32.1,32.7,34.0,-1.8,-0.61,0.4,0.4,0.5,-11.7,-0.05,2.7,2.8,2.8,-5.5,-0.15,1.4,1.1,1.0,28.6,0.28,13.5,13.1,13.6,3.6,0.49,50.0,50.0,51.8,-0.1,-0.04
Russell Westbrook,2019-20,Russell Westbrook 2019-20,57,2702,28.2,28.7,29.7,-1.6,-0.46,0.6,0.6,0.6,2.7,0.02,4.1,4.3,4.3,-5.0,-0.21,1.7,1.7,1.6,-4.0,-0.06,11.9,10.8,11.2,9.2,1.04,46.5,46.2,47.4,0.7,0.32
Russell Westbrook,2020-21,Russell Westbrook 2020-21,65,3582,35.7,37.8,38.4,-5.5,-2.12,0.2,0.5,0.5,-48.4,-0.22,3.1,2.8,2.7,9.9,0.27,1.2,1.1,1.0,8.2,0.08,13.0,12.3,12.4,6.4,0.79,53.3,54.5,55.1,-2.2,-1.20
Russell Westbrook,2021-22,Russell Westbrook 2021-22,78,3012,24.4,25.2,25.9,-3.2,-0.84,0.5,0.6,0.6,-15.8,-0.10,2.8,2.9,2.9,-5.0,-0.14,1.8,1.9,1.6,-7.6,-0.12,7.5,7.4,7.6,1.8,0.13,36.9,38.0,38.6,-2.8,-1.07
Russell Westbrook,2022-23,Russell Westbrook 2022-23,73,2494,23.5,22.3,22.3,5.3,1.18,0.4,0.4,0.4,-1.9,-0.01,3.1,3.4,3.2,-9.6,-0.31,1.3,1.2,1.1,7.4,0.08,6.8,7.1,7.1,-3.9,-0.28,35.1,34.4,34.2,2.0,0.67
Russell Westbrook,2023-24,Russell Westbrook 2023-24,58,1282,12.1,12.5,12.5,-2.7,-0.33,0.4,0.4,0.4,-8.2,-0.03,1.9,2.6,2.5,-29.1,-0.73,2.2,1.9,1.6,17.5,0.29,5.3,5.1,5.1,5.0,0.25,22.0,22.5,22.1,-2.5,-0.56
Ryan Anderson,2008-09,Ryan Anderson 2008-09,65,627,2.6,2.6,2.9,-1.5,-0.04,0.7,0.8,0.8,-15.7,-0.13,2.8,3.0,3.0,-7.0,-0.21,1.9,2.1,2.0,-10.3,-0.20,1.2,0.9,1.0,37.9,0.36,9.2,9.4,9.6,-2.3,-0.22
Ryan Anderson,2009-10,Ryan Anderson 2009-10,61,562,2.6,2.7,3.0,-1.6,-0.05,1.0,1.1,1.1,-9.4,-0.10,3.1,2.8,2.9,10.3,0.30,1.6,1.2,1.2,29.3,0.36,1.1,0.9,1.0,16.6,0.17,9.5,8.8,9.2,7.4,0.68
Ryan Anderson,2010-11,Ryan Anderson 2010-11,63,759,3.4,3.3,3.6,2.2,0.08,1.3,1.1,1.0,18.8,0.20,5.0,4.3,4.4,15.2,0.67,2.3,2.1,2.0,10.0,0.20,1.2,0.8,0.9,34.8,0.33,13.1,11.6,12.0,12.2,1.47
Ryan Anderson,2011-12,Ryan Anderson 2011-12,61,1024,3.4,3.6,4.1,-5.4,-0.22,2.0,1.9,2.0,4.5,0.09,6.3,5.3,5.6,18.0,1.00,4.8,3.5,3.6,34.4,1.24,1.9,1.3,1.5,40.7,0.59,18.4,15.6,16.8,16.1,2.70
Ryan Anderson,2012-13,Ryan Anderson 2012-13,81,1541,5.7,6.0,6.7,-4.1,-0.28,2.8,2.5,2.6,10.6,0.28,6.4,5.8,6.1,9.6,0.59,2.5,2.0,2.0,25.1,0.50,1.9,1.4,1.6,25.3,0.41,19.2,17.7,19.0,7.9,1.50
Ryan Anderson,2013-14,Ryan Anderson 2013-14,22,446,5.3,5.2,5.7,1.9,0.11,2.7,2.7,2.7,0.5,0.01,7.8,6.0,6.2,29.2,1.82,3.0,3.2,3.3,-8.2,-0.27,2.7,2.1,2.4,23.0,0.54,21.4,19.2,20.3,10.9,2.22
Ryan Anderson,2014-15,Ryan Anderson 2014-15,61,1007,5.3,5.6,6.2,-4.9,-0.30,1.2,1.5,1.6,-17.8,-0.28,5.3,5.2,5.5,1.8,0.10,2.3,1.8,1.8,27.8,0.50,1.9,1.4,1.5,38.4,0.58,16.0,15.4,16.5,3.6,0.60
Ryan Anderson,2015-16,Ryan Anderson 2015-16,66,1309,7.5,7.5,8.2,0.1,0.00,2.9,2.7,2.7,6.7,0.18,5.0,4.8,5.0,4.6,0.23,2.0,1.9,2.0,3.6,0.07,2.3,1.8,1.9,26.6,0.51,19.8,18.8,19.8,5.0,1.00
Ryan Anderson,2016-17,Ryan Anderson 2016-17,72,1083,4.0,4.0,4.2,0.0,0.00,2.6,2.5,2.4,4.4,0.11,5.6,4.7,4.8,18.6,0.89,1.8,1.5,1.5,17.0,0.25,2.6,2.1,2.2,21.9,0.48,16.5,14.8,15.0,11.5,1.73
Ryan Anderson,2017-18,Ryan Anderson 2017-18,66,717,2.9,2.6,2.8,10.6,0.29,1.6,1.7,1.6,-8.3,-0.13,4.4,4.0,3.9,11.1,0.43,1.0,0.9,0.9,12.2,0.11,2.2,1.6,1.7,33.3,0.57,12.1,10.8,10.9,11.7,1.27
Ryan Anderson,2018-19,Ryan Anderson 2018-19,25,145,2.2,2.5,2.6,-10.2,-0.26,0.0,0.3,0.2,-108.0,-0.26,1.5,1.9,1.9,-21.3,-0.41,0.2,0.3,0.4,-40.6,-0.15,0.7,0.7,0.7,-1.7,-0.01,4.6,5.7,5.8,-18.7,-1.09
Ryan Arcidiacono,2017-18,Ryan Arcidiacono 2017-18,24,153,4.1,4.0,4.2,3.5,0.14,0.0,0.0,0.0,,0.00,0.8,0.9,0.9,-10.3,-0.09,0.1,0.1,0.0,73.0,0.03,1.2,1.2,1.3,1.6,0.02,6.2,6.1,6.4,1.6,0.10
Ryan Arcidiacono,2018-19,Ryan Arcidiacono 2018-19,81,1213,10.7,10.2,10.6,5.0,0.53,0.4,0.4,0.5,-11.2,-0.05,2.6,2.1,2.0,26.0,0.53,0.3,0.3,0.2,22.6,0.05,1.8,1.6,1.6,10.6,0.17,15.8,14.6,15.0,8.3,1.24
Ryan Arcidiacono,2019-20,Ryan Arcidiacono 2019-20,58,531,4.5,4.8,5.0,-7.2,-0.36,0.3,0.2,0.2,26.5,0.06,1.8,1.8,1.8,-0.8,-0.01,0.4,0.4,0.3,18.3,0.06,2.0,1.7,1.8,14.9,0.27,9.0,9.0,9.2,0.1,0.01
Ryan Arcidiacono,2020-21,Ryan Arcidiacono 2020-21,44,275,2.8,3.1,3.1,-9.6,-0.30,0.1,0.2,0.2,-38.4,-0.09,1.5,1.5,1.4,6.2,0.09,0.4,0.4,0.3,-9.7,-0.03,1.5,1.2,1.2,26.6,0.31,6.3,6.3,6.3,-0.3,-0.02
Ryan Arcidiacono,2021-22,Ryan Arcidiacono 2021-22,10,14,0.4,0.6,0.6,-29.8,-0.18,0.2,0.0,0.0,,0.20,1.4,0.0,0.0,,1.40,0.0,0.0,0.0,,0.00,0.6,0.8,0.8,-22.3,-0.18,2.6,1.4,1.4,88.8,1.24
Ryan Arcidiacono,2022-23,Ryan Arcidiacono 2022-23,20,110,2.5,3.7,3.8,-31.8,-1.19,0.0,0.2,0.2,-105.3,-0.16,0.9,0.7,0.7,34.3,0.22,0.1,0.1,0.1,69.0,0.03,0.9,0.9,0.9,0.2,0.00,4.4,5.5,5.5,-19.9,-1.09
Ryan Arcidiacono,2023-24,Ryan Arcidiacono 2023-24,19,22,0.5,0.8,0.8,-41.3,-0.35,0.0,0.0,0.0,,0.00,0.0,0.2,0.2,-105.0,-0.17,0.0,0.0,0.0,,0.00,0.0,0.2,0.2,-100.0,-0.16,0.5,1.2,1.2,-58.0,-0.67
Ryan Bowen,2005-06,Ryan Bowen 2005-06,48,178,1.0,1.1,1.2,-12.9,-0.16,0.0,0.0,0.0,-47.5,-0.02,0.7,1.5,1.6,-50.4,-0.81,0.6,0.6,0.5,14.8,0.07,0.3,0.3,0.4,3.8,0.01,2.7,3.6,3.7,-24.3,-0.90
Ryan Bowen,2007-08,Ryan Bowen 2007-08,48,169,0.9,1.1,1.2,-11.1,-0.13,0.1,0.1,0.1,97.3,0.06,0.7,1.0,1.0,-31.4,-0.31,0.8,0.7,0.7,6.4,0.04,0.9,0.6,0.6,45.4,0.28,3.4,3.4,3.5,-1.6,-0.06
Ryan Bowen,2008-09,Ryan Bowen 2008-09,20,76,1.4,1.4,1.6,-0.4,-0.01,0.3,0.4,0.4,-18.9,-0.07,0.4,0.5,0.5,-28.3,-0.14,1.2,1.1,1.0,12.2,0.12,0.6,0.4,0.5,42.2,0.19,3.9,3.8,3.8,2.4,0.09
Ryan Broekhoff,2018-19,Ryan Broekhoff 2018-19,42,206,1.8,1.7,1.8,2.5,0.04,0.3,0.2,0.2,39.6,0.08,2.2,1.8,1.8,21.2,0.39,0.5,0.4,0.4,20.6,0.07,0.7,0.7,0.7,-5.8,-0.04,5.4,4.9,4.9,11.0,0.54
Ryan Broekhoff,2019-20,Ryan Broekhoff 2019-20,17,95,1.9,1.5,1.5,29.3,0.45,0.4,0.3,0.3,17.2,0.05,2.4,2.2,2.2,8.1,0.18,0.0,0.3,0.3,-115.6,-0.34,1.4,1.2,1.3,12.5,0.16,6.0,5.5,5.6,8.9,0.50
Ryan Gomes,2005-06,Ryan Gomes 2005-06,58,574,3.8,3.8,4.2,-0.4,-0.02,0.5,0.4,0.4,21.1,0.08,1.1,1.6,1.7,-33.1,-0.55,2.7,2.4,2.2,13.1,0.29,1.8,1.3,1.4,33.7,0.48,9.8,9.5,9.9,2.8,0.28
Ryan Gomes,2006-07,Ryan Gomes 2006-07,73,1155,6.4,6.5,7.2,-1.2,-0.09,0.8,0.9,0.9,-9.7,-0.08,3.6,3.9,4.0,-7.1,-0.28,3.0,2.5,2.3,21.0,0.49,1.5,1.3,1.5,9.3,0.14,15.2,15.1,15.8,1.0,0.16
Ryan Gomes,2007-08,Ryan Gomes 2007-08,78,1252,5.9,6.3,6.9,-5.7,-0.39,1.5,1.4,1.4,12.6,0.17,3.8,4.0,4.1,-5.6,-0.23,2.6,2.1,1.9,24.7,0.48,2.1,1.6,1.8,26.8,0.48,15.9,15.4,16.1,3.1,0.50
Ryan Gomes,2008-09,Ryan Gomes 2008-09,82,1506,6.4,7.0,7.7,-8.1,-0.62,0.9,1.2,1.1,-19.7,-0.23,5.7,5.7,5.8,-0.6,-0.04,1.7,1.6,1.5,6.5,0.10,2.5,2.0,2.2,19.3,0.43,17.2,17.5,18.4,-2.0,-0.36
Ryan Gomes,2009-10,Ryan Gomes 2009-10,76,1183,6.1,6.7,7.3,-7.8,-0.57,1.4,1.5,1.5,-2.4,-0.04,3.8,3.6,3.7,5.0,0.19,1.2,1.1,1.1,9.8,0.10,2.4,1.8,2.0,31.5,0.62,15.0,14.7,15.6,2.0,0.30
Ryan Gomes,2010-11,Ryan Gomes 2010-11,76,901,4.4,4.5,5.0,-2.7,-0.14,0.4,0.4,0.4,3.5,0.01,3.5,3.8,3.9,-9.2,-0.36,1.2,1.1,1.0,9.1,0.09,1.9,1.4,1.6,31.4,0.49,11.3,11.2,11.9,0.8,0.10
Ryan Gomes,2011-12,Ryan Gomes 2011-12,32,147,1.1,1.4,1.6,-18.2,-0.30,0.2,0.1,0.1,32.5,0.04,1.0,1.6,1.7,-32.0,-0.53,0.5,0.6,0.5,-5.8,-0.03,0.5,0.6,0.7,-16.0,-0.11,3.3,4.2,4.6,-20.1,-0.92
Ryan Gomes,2013-14,Ryan Gomes 2013-14,6,10,1.2,0.9,1.0,27.1,0.27,0.0,0.2,0.2,-90.0,-0.15,0.3,0.5,0.5,-29.3,-0.15,0.0,0.0,0.0,,0.00,0.0,0.0,0.0,,0.00,1.5,1.5,1.7,-1.6,-0.03
Ryan Hollins,2006-07,Ryan Hollins 2006-07,24,70,0.7,1.3,1.4,-40.4,-0.57,0.8,0.5,0.5,60.9,0.28,0.0,0.1,0.1,-97.0,-0.08,0.9,0.9,0.8,-4.1,-0.03,0.3,0.2,0.2,84.3,0.14,2.6,2.9,2.9,-9.1,-0.27
Ryan Hollins,2007-08,Ryan Hollins 2007-08,51,183,1.2,1.4,1.5,-12.5,-0.19,0.5,0.4,0.4,11.6,0.05,0.2,0.3,0.3,-33.0,-0.09,1.3,1.2,1.1,7.2,0.08,0.3,0.2,0.3,39.5,0.10,3.5,3.5,3.6,-1.6,-0.06
Ryan Hollins,2008-09,Ryan Hollins 2008-09,44,174,0.8,1.3,1.4,-31.2,-0.43,0.8,0.8,0.7,9.4,0.07,0.1,0.2,0.2,-35.6,-0.06,1.5,1.6,1.4,-7.4,-0.10,0.3,0.2,0.3,8.9,0.02,3.5,4.0,4.0,-12.9,-0.51
Ryan Hollins,2009-10,Ryan Hollins 2009-10,73,596,3.9,4.4,4.8,-10.5,-0.51,1.0,0.9,0.8,18.0,0.15,0.4,0.4,0.4,-16.2,-0.07,1.6,1.5,1.4,9.0,0.12,0.9,0.6,0.7,42.0,0.29,7.8,7.8,8.2,-0.2,-0.01
Ryan Hollins,2010-11,Ryan Hollins 2010-11,69,434,1.8,2.5,2.7,-25.4,-0.69,1.2,0.9,0.9,33.3,0.31,0.2,0.2,0.2,1.8,0.00,2.4,2.2,2.0,6.6,0.13,0.8,0.5,0.5,58.0,0.29,6.3,6.3,6.3,0.8,0.05
Ryan Hollins,2011-12,Ryan Hollins 2011-12,37,176,0.7,1.5,1.7,-44.9,-0.77,0.9,0.8,0.8,5.5,0.05,0.2,0.2,0.2,5.3,0.01,1.7,1.6,1.5,6.0,0.09,0.6,0.4,0.5,28.4,0.15,4.1,4.5,4.8,-9.9,-0.47
Ryan Hollins,2012-13,Ryan Hollins 2012-13,57,230,0.9,1.3,1.5,-26.2,-0.38,0.6,0.6,0.6,7.3,0.04,0.3,0.2,0.2,63.0,0.11,2.2,1.8,1.6,24.8,0.40,0.2,0.2,0.2,-14.2,-0.03,4.1,4.0,4.0,3.5,0.14
Ryan Hollins,2013-14,Ryan Hollins 2013-14,59,147,0.7,0.9,1.0,-17.6,-0.18,0.7,0.6,0.6,24.1,0.13,0.0,0.0,0.0,-98.0,-0.02,1.1,0.9,0.8,30.2,0.25,0.1,0.1,0.1,29.6,0.03,2.7,2.5,2.5,8.5,0.21
Ryan Hollins,2014-15,Ryan Hollins 2014-15,42,165,1.5,1.5,1.7,-0.9,-0.02,0.7,0.6,0.6,19.2,0.11,0.2,0.2,0.2,-7.8,-0.02,1.3,1.2,1.1,10.8,0.12,0.4,0.3,0.3,35.1,0.10,4.0,3.7,3.9,7.7,0.30
Ryan Hollins,2015-16,Ryan Hollins 2015-16,22,50,0.4,0.8,0.9,-44.7,-0.41,1.1,0.8,0.8,36.9,0.30,0.1,0.1,0.1,4.5,0.00,0.2,0.2,0.2,-6.5,-0.01,0.4,0.2,0.3,42.0,0.11,2.2,2.2,2.3,0.1,0.00
Ryan Kelly,2013-14,Ryan Kelly 2013-14,59,706,4.9,4.5,4.9,8.9,0.44,0.8,0.8,0.8,1.3,0.01,3.7,3.3,3.4,10.3,0.35,0.8,0.7,0.6,16.5,0.10,2.3,1.9,2.2,15.1,0.32,12.5,11.2,12.0,10.3,1.23
Ryan Kelly,2014-15,Ryan Kelly 2014-15,52,634,5.5,5.5,6.1,-0.3,-0.02,1.0,0.9,1.0,13.9,0.13,2.8,3.4,3.6,-17.3,-0.62,0.3,0.5,0.4,-30.5,-0.13,1.4,1.0,1.1,37.7,0.42,11.1,11.3,12.2,-1.8,-0.22
Ryan Kelly,2015-16,Ryan Kelly 2015-16,35,243,2.3,2.6,2.9,-11.6,-0.33,0.5,0.7,0.7,-31.5,-0.21,1.3,1.8,1.9,-25.8,-0.49,0.9,0.7,0.7,20.6,0.15,0.9,0.8,0.8,18.9,0.16,5.9,6.6,6.9,-10.4,-0.72
Ryan Kelly,2016-17,Ryan Kelly 2016-17,15,51,0.9,1.1,1.2,-19.4,-0.23,0.3,0.3,0.3,-2.0,-0.01,0.7,1.0,1.0,-26.6,-0.27,0.4,0.4,0.3,1.2,0.00,0.6,0.5,0.5,18.1,0.10,3.0,3.4,3.4,-11.9,-0.41
Ryan Reid,2011-12,Ryan Reid 2011-12,6,8,0.0,0.4,0.5,-87.3,-0.44,0.0,0.2,0.2,-98.0,-0.16,0.7,0.3,0.3,105.0,0.35,0.7,0.4,0.3,81.5,0.27,0.0,0.0,0.0,,0.00,1.3,1.3,1.3,1.6,0.02
Ryan Rollins,2022-23,Ryan Rollins 2022-23,12,55,1.7,2.3,2.3,-27.4,-0.64,0.3,0.2,0.3,0.3,0.00,0.4,0.7,0.7,-41.6,-0.28,0.3,0.4,0.3,-23.0,-0.08,0.5,1.0,1.0,-49.8,-0.50,3.2,4.7,4.6,-32.5,-1.49
Ryan Rollins,2023-24,Ryan Rollins 2023-24,10,59,4.0,3.4,3.4,17.5,0.60,0.4,0.4,0.4,0.0,0.00,0.4,0.3,0.3,28.3,0.09,0.4,0.2,0.2,100.0,0.20,1.7,1.6,1.6,6.1,0.10,6.9,5.9,5.9,16.6,0.98
Saben Lee,2020-21,Saben Lee 2020-21,48,762,11.4,12.0,12.2,-5.1,-0.62,0.3,0.2,0.2,26.3,0.06,0.6,0.7,0.7,-9.7,-0.07,0.6,0.5,0.4,15.7,0.07,2.7,2.3,2.4,13.8,0.33,15.5,15.8,15.9,-1.4,-0.23
Saben Lee,2021-22,Saben Lee 2021-22,37,540,8.7,9.5,9.7,-8.2,-0.80,0.4,0.2,0.2,54.8,0.13,0.9,1.2,1.2,-30.4,-0.37,0.8,0.9,0.7,-13.6,-0.10,3.1,2.6,2.7,18.8,0.51,13.8,14.4,14.6,-4.3,-0.63
Saben Lee,2022-23,Saben Lee 2022-23,23,359,9.5,11.0,11.0,-13.7,-1.51,0.3,0.2,0.2,20.2,0.04,1.4,1.3,1.3,6.7,0.08,0.4,0.6,0.5,-34.6,-0.18,2.7,2.6,2.6,6.9,0.18,14.3,15.7,15.6,-8.9,-1.39
Saben Lee,2023-24,Saben Lee 2023-24,21,148,4.6,4.2,4.2,8.3,0.35,0.1,0.1,0.1,-14.0,-0.01,0.5,1.0,0.9,-52.4,-0.47,0.6,0.6,0.5,-1.4,-0.01,1.3,1.3,1.3,-3.7,-0.05,7.0,7.2,7.0,-2.7,-0.19
Saddiq Bey,2020-21,Saddiq Bey 2020-21,70,1081,4.9,5.7,5.8,-13.6,-0.79,0.9,1.0,1.0,-10.0,-0.10,5.8,5.4,5.3,7.6,0.40,1.0,0.8,0.7,23.9,0.17,3.5,2.6,2.7,31.5,0.84,16.1,15.6,15.4,3.4,0.52
Saddiq Bey,2021-22,Saddiq Bey 2021-22,82,1972,10.1,11.0,11.3,-7.7,-0.87,1.3,1.3,1.3,0.8,0.01,6.4,6.4,6.3,-0.5,-0.03,1.4,1.2,1.1,14.4,0.16,4.5,3.9,4.0,14.7,0.59,23.7,23.8,24.0,-0.6,-0.15
Saddiq Bey,2022-23,Saddiq Bey 2022-23,77,1304,6.9,7.1,7.2,-2.9,-0.21,0.9,0.9,0.8,2.9,0.02,5.2,5.1,4.9,1.2,0.06,1.1,1.1,1.0,-1.1,-0.01,3.9,3.0,3.0,28.9,0.88,17.9,17.2,16.9,4.4,0.74
Saddiq Bey,2023-24,Saddiq Bey 2023-24,63,1086,5.5,5.8,5.8,-4.9,-0.28,0.9,0.9,0.8,8.3,0.07,4.7,5.2,5.0,-10.1,-0.50,3.0,2.5,2.3,19.5,0.45,3.7,3.3,3.3,11.5,0.38,17.8,17.7,17.2,0.7,0.11
Salah Mejri,2015-16,Salah Mejri 2015-16,31,159,1.3,1.7,1.8,-22.5,-0.41,1.3,0.9,0.9,37.3,0.34,0.2,0.2,0.2,-25.0,-0.06,2.1,2.2,1.9,-8.2,-0.16,0.3,0.2,0.2,22.9,0.05,5.0,5.2,5.1,-4.7,-0.24
Salah Mejri,2016-17,Salah Mejri 2016-17,72,242,0.8,1.0,1.1,-16.9,-0.18,1.0,0.7,0.7,43.0,0.29,0.1,0.2,0.2,-30.7,-0.06,1.4,1.4,1.3,0.2,0.00,0.1,0.1,0.2,-12.6,-0.02,3.5,3.5,3.4,1.1,0.04
Salah Mejri,2017-18,Salah Mejri 2017-18,60,301,2.1,2.2,2.3,-5.7,-0.13,1.0,1.0,0.9,3.3,0.03,0.1,0.1,0.1,-26.3,-0.02,1.7,1.4,1.3,17.9,0.24,0.5,0.4,0.4,25.8,0.10,5.3,5.1,5.0,4.4,0.22
Salah Mejri,2018-19,Salah Mejri 2018-19,36,241,2.9,3.2,3.3,-7.0,-0.23,1.0,1.0,0.9,-1.2,-0.01,0.9,0.8,0.8,5.2,0.04,1.3,1.4,1.3,-10.5,-0.13,0.4,0.3,0.3,28.8,0.10,6.6,6.8,6.7,-3.5,-0.24
Salim Stoudamire,2005-06,Salim Stoudamire 2005-06,58,711,4.6,5.1,5.6,-8.9,-0.50,0.2,0.2,0.2,-14.0,-0.03,4.1,3.8,4.0,7.7,0.30,0.3,0.1,0.1,82.9,0.11,2.8,2.1,2.3,33.0,0.76,11.9,11.3,12.3,5.2,0.64
Salim Stoudamire,2006-07,Salim Stoudamire 2006-07,58,592,3.1,3.5,3.9,-10.3,-0.40,0.3,0.3,0.4,-8.9,-0.03,3.3,3.4,3.6,-3.5,-0.13,0.2,0.2,0.2,-18.2,-0.03,2.5,2.0,2.2,21.7,0.48,9.4,9.5,10.2,-1.1,-0.11
Salim Stoudamire,2007-08,Salim Stoudamire 2007-08,33,250,2.1,2.7,3.0,-20.6,-0.62,0.4,0.3,0.3,50.8,0.14,3.2,2.7,2.8,15.8,0.44,0.2,0.2,0.2,-9.0,-0.02,1.1,1.2,1.3,-9.4,-0.13,6.9,7.1,7.6,-2.4,-0.18
Sam Cassell,2005-06,Sam Cassell 2005-06,76,2233,17.2,17.0,18.8,1.3,0.24,0.5,0.4,0.4,32.4,0.12,3.9,3.8,4.1,2.1,0.08,0.5,0.4,0.4,16.6,0.07,5.9,5.2,5.7,13.1,0.75,28.0,26.8,29.4,4.3,1.27
Sam Cassell,2006-07,Sam Cassell 2006-07,55,1241,14.3,14.1,15.5,1.3,0.20,0.2,0.2,0.2,9.4,0.02,2.8,2.9,3.0,-1.3,-0.04,0.1,0.2,0.2,-60.7,-0.11,3.5,3.3,3.7,4.8,0.18,20.9,20.6,22.6,1.1,0.24
Sam Cassell,2007-08,Sam Cassell 2007-08,53,1089,12.1,12.3,13.5,-1.7,-0.23,0.2,0.2,0.2,27.5,0.05,3.3,3.0,3.1,9.2,0.29,0.2,0.2,0.2,15.9,0.03,3.4,3.2,3.5,5.6,0.20,19.3,18.9,20.5,1.6,0.33
Sam Dekker,2016-17,Sam Dekker 2016-17,76,698,2.9,2.7,2.9,6.3,0.18,0.3,0.4,0.4,-19.1,-0.07,2.4,2.8,2.8,-11.8,-0.33,1.5,1.2,1.1,27.3,0.31,2.4,1.9,2.0,21.7,0.44,9.5,9.0,9.2,5.8,0.53
